FREQ_tenure,FREQ_MonthlyCharges,FREQ_TotalCharges,charges_deviation,monthly_to_total_ratio,avg_monthly_charges,service_count,has_internet,has_phone,ORIG_proba_gender,ORIG_proba_SeniorCitizen,ORIG_proba_Partner,ORIG_proba_Dependents,ORIG_proba_PhoneService,ORIG_proba_MultipleLines,ORIG_proba_InternetService,ORIG_proba_OnlineSecurity,ORIG_proba_OnlineBackup,ORIG_proba_DeviceProtection,ORIG_proba_TechSupport,ORIG_proba_StreamingTV,ORIG_proba_StreamingMovies,ORIG_proba_Contract,ORIG_proba_PaperlessBilling,ORIG_proba_PaymentMethod,ORIG_proba_tenure,ORIG_proba_MonthlyCharges,ORIG_proba_TotalCharges,pctrank_nonchurner_TC,pctrank_churner_TC,pctrank_orig_TC,zscore_churn_gap_TC,zscore_nonchurner_TC,pctrank_churn_gap_TC,resid_IS_MC,cond_pctrank_IS_TC,cond_pctrank_C_TC,dist_To_ch_q25,dist_To_nc_q25,qdist_gap_To_q25,dist_To_ch_q50,dist_To_nc_q50,qdist_gap_To_q50,dist_To_ch_q75,dist_To_nc_q75,qdist_gap_To_q75,tenure_first_digit,tenure_last_digit,tenure_mod10,tenure_mod12,mc_first_digit,mc_mod10,mc_fractional,tc_mod100,tc_fractional,TE1_CAT_tenure_std,TE1_CAT_tenure_min,TE1_CAT_tenure_max,TE1_CAT_MonthlyCharges_std,TE1_CAT_MonthlyCharges_min,TE1_CAT_MonthlyCharges_max,TE1_CAT_TotalCharges_std,TE1_CAT_TotalCharges_min,TE1_CAT_TotalCharges_max,TE1_gender_std,TE1_gender_min,TE1_gender_max,TE1_SeniorCitizen_std,TE1_SeniorCitizen_min,TE1_SeniorCitizen_max,TE1_Partner_std,TE1_Partner_min,TE1_Partner_max,TE1_Dependents_std,TE1_Dependents_min,TE1_Dependents_max,TE1_PhoneService_std,TE1_PhoneService_min,TE1_PhoneService_max,TE1_MultipleLines_std,TE1_MultipleLines_min,TE1_MultipleLines_max,TE1_InternetService_std,TE1_InternetService_min,TE1_InternetService_max,TE1_OnlineSecurity_std,TE1_OnlineSecurity_min,TE1_OnlineSecurity_max,TE1_OnlineBackup_std,TE1_OnlineBackup_min,TE1_OnlineBackup_max,TE1_DeviceProtection_std,TE1_DeviceProtection_min,TE1_DeviceProtection_max,TE1_TechSupport_std,TE1_TechSupport_min,TE1_TechSupport_max,TE1_StreamingTV_std,TE1_StreamingTV_min,TE1_StreamingTV_max,TE1_StreamingMovies_std,TE1_StreamingMovies_min,TE1_StreamingMovies_max,TE1_Contract_std,TE1_Contract_min,TE1_Contract_max,TE1_PaperlessBilling_std,TE1_PaperlessBilling_min,TE1_PaperlessBilling_max,TE1_PaymentMethod_std,TE1_PaymentMethod_min,TE1_PaymentMethod_max,TE_ng_BG_Contract_InternetService,TE_ng_BG_Contract_PaymentMethod,TE_ng_BG_Contract_OnlineSecurity,TE_ng_BG_Contract_TechSupport,TE_ng_BG_Contract_PaperlessBilling,TE_ng_BG_InternetService_PaymentMethod,TE_ng_BG_InternetService_OnlineSecurity,TE_ng_BG_InternetService_TechSupport,TE_ng_BG_InternetService_PaperlessBilling,TE_ng_BG_PaymentMethod_OnlineSecurity,TE_ng_BG_PaymentMethod_TechSupport,TE_ng_BG_PaymentMethod_PaperlessBilling,TE_ng_BG_OnlineSecurity_TechSupport,TE_ng_BG_OnlineSecurity_PaperlessBilling,TE_ng_BG_TechSupport_PaperlessBilling,TE_ng_TG_Contract_InternetService_PaymentMethod,TE_ng_TG_Contract_InternetService_OnlineSecurity,TE_ng_TG_Contract_PaymentMethod_OnlineSecurity,TE_ng_TG_InternetService_PaymentMethod_OnlineSecurity,Churn
0.012437811,0.00062189053,0.00062189053,-1.79,0.03847969,61.967777,3.0,0.0,1.0,0.1661891,0.26068377,0.20538244,0.18559837,0.17971246,0.20032841,0.096666664,0.2208589,0.17777778,0.17432646,0.105,0.14975846,0.17107584,0.25487646,0.13111888,0.16164383,0.1875,0.5,0.5,0.42857143,0.47826087,0.4375,-0.0873124,-0.41665667,0.049689442,-2.4784667,0.46666666865348816,0.4317295253276825,856.74,708.37,-148.37,157.15,236.05,78.90001,1589.87,2051.415,461.54504,2,6,6,2,6,4.0,0.42,73.0,0.13,0.4432733,0.0,1.0,0.70710677,0.0,1.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.33197019,0.0,1.0,0.4101613,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.32185417,0.0,1.0,0.38853443,0.0,1.0,0.3834981,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.3644168,0.0,1.0,0.18390805,0.24370861,0.2929448,0.17790698,0.20146222,0.121710524,0.1459854,0.07377049,0.08076923,0.20141342,0.082474224,0.122262776,0.14641744,0.16969697,0.08066971,0.16949153,0.21232876,0.3116883,0.14285715,0
0.0099502485,0.00062189053,0.00062189053,21.45,0.023436137,33.268604,2.0,1.0,1.0,0.19295774,0.16354345,0.20538244,0.16587678,0.17971246,0.16666667,0.2556391,0.122395836,0.17777778,0.204947,0.19821163,0.14975846,0.17107584,0.084848486,0.21291865,0.16164383,0.071428575,0.5,0.5,0.37575758,0.41501975,0.3828125,-0.08101633,-0.54235125,0.039262176,-32.724075,0.3924812078475952,0.3757575750350952,614.16,465.79,-148.36996,399.73,478.63,78.899994,1832.45,2293.995,461.54517,4,2,2,6,3,3.0,0.55,30.0,0.55,0.40684777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.4289193,0.0,1.0,0.31978294,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.3834981,0.0,1.0,0.28108495,0.0,1.0,0.40814385,0.0,1.0,0.3644168,0.0,1.0,0.12658228,0.061946902,0.04400978,0.107801415,0.11097257,0.21182266,0.17246175,0.2747784,0.27356625,0.10401891,0.17503586,0.18062201,0.13546798,0.14360042,0.23847087,0.078431375,0.075675674,0.04,0.15263158,0
0.0118159205,0.0012437811,0.00062189053,13.63,0.014048246,78.91055,2.0,0.0,1.0,0.1661891,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.096666664,0.19197708,0.17777778,0.204947,0.19821163,0.14975846,0.18681319,0.25487646,0.21291865,0.14971751,0.0,0.0,0.5,0.9116883,0.9328063,0.91548294,0.19134891,1.6603407,0.021117985,12.931533,0.9399999976158142,0.9102730751037598,4865.17,4716.8,-148.37012,3851.28,3772.38,-78.90015,2418.56,1957.015,-461.54504,7,1,1,11,7,9.0,0.83,81.0,0.56,0.26980665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.33197019,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.3845303,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.38025355,0.0,1.0,0.18390805,0.25454545,0.29327238,0.2892954,0.30132452,0.10714286,0.14754099,0.1426146,0.15768194,0.19633508,0.18786128,0.21090047,0.23512337,0.23512252,0.23847087,0.16201118,0.21726191,0.27972028,0.13173653,0
0.014925373,0.00062189053,0.00062189053,22.31,0.02478318,65.52951,2.0,1.0,1.0,0.19295774,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.12189616,0.19197708,0.17777778,0.17432646,0.19821163,0.20790021,0.18305084,0.25487646,0.13111888,0.13953489,0.25,0.5,0.5,0.6207792,0.6482214,0.62571025,0.113619275,0.108537234,0.027442157,-4.7978106,0.5778781175613403,0.6189857125282288,1870.32,1721.95,-148.37,856.43,777.53,-78.89996,576.29,1037.835,461.54498,4,0,0,4,6,6.0,0.61,86.0,0.71,0.37097266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.357827,0.0,1.0,0.2001992,0.23316061,0.29327238,0.2892954,0.20146222,0.11479029,0.1554878,0.14790997,0.09242619,0.17207335,0.18117978,0.112769485,0.23512337,0.15357143,0.15246637,0.20087336,0.2267658,0.27348065,0.14285715,0
0.014925373,0.00062189053,0.00062189053,-47.46,0.035685856,44.354,3.0,0.0,1.0,0.1661891,0.16354345,0.20538244,0.16587678,0.17971246,0.20032841,0.096666664,0.19197708,0.17777778,0.17432646,0.19821163,0.20790021,0.18305084,0.093851134,0.21291865,0.16164383,0.2,0.5,0.5,0.35324675,0.3952569,0.36079547,-0.078422725,-0.59413075,0.04201016,-19.378468,0.3733333349227905,0.38187703490257263,514.23,365.86,-148.37,499.66,578.56,78.899994,1932.38,2393.925,461.54504,2,9,9,5,4,7.0,0.52,30.0,0.62,0.3902316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.33197019,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.27618864,0.0,1.0,0.40814385,0.0,1.0,0.3644168,0.0,1.0,0.06538462,0.044827588,0.096345514,0.10309278,0.098648645,0.121710524,0.14754099,0.1426146,0.15768194,0.17256637,0.17503586,0.18062201,0.23512337,0.23512252,0.23847087,0.056603774,0.055555556,0.04,0.13194445,0
0.014925373,0.00062189053,0.00062189053,-34.94,0.03499627,75.93667,2.0,1.0,1.0,0.19295774,0.26068377,0.20538244,0.16587678,0.17971246,0.16666667,0.2556391,0.19197708,0.17777778,0.17206478,0.19821163,0.14975846,0.18305084,0.093851134,0.13111888,0.13953489,0.2,0.5,0.5,0.56017315,0.58498025,0.5646307,-0.10301404,-0.10318703,0.024807096,13.485925,0.5744360685348511,0.5760517716407776,1461.71,1313.34,-148.37,447.82,368.92,-78.899994,984.9,1446.445,461.54492,2,9,9,5,7,9.0,0.76,78.0,0.1,0.3902316,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38594827,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.38506925,0.0,1.0,0.27618864,0.0,1.0,0.34088996,0.0,1.0,0.357827,0.0,1.0,0.118320614,0.061728396,0.096345514,0.10309278,0.05894737,0.19911504,0.26774195,0.2747784,0.19551934,0.17207335,0.18117978,0.112769485,0.23512337,0.15357143,0.15246637,0.0942029,0.14552239,0.07189543,0.20186335,1
0.012437811,0.0012437811,0.00062189053,18.03,0.01949686,64.636154,4.0,1.0,1.0,0.19295774,0.16354345,0.20538244,0.18559837,0.17971246,0.20032841,0.2556391,0.2208589,0.1865828,0.204947,0.19821163,0.20790021,0.17107584,0.25487646,0.21291865,0.13953489,0.0625,0.0,0.5,0.7186147,0.75889325,0.72585225,0.13112217,0.45796698,0.040278554,-0.7240752,0.7353383302688599,0.7191157341003418,2544.69,2396.32,-148.36987,1530.8,1451.9,-78.900024,98.08,363.465,265.385,5,1,1,3,6,5.0,0.55,61.0,0.08,0.38950002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.4289193,0.0,1.0,0.4101613,0.0,1.0,0.38721424,0.0,1.0,0.38149846,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.3834981,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.357827,0.0,1.0,0.34623978,0.23316061,0.2929448,0.2892954,0.30132452,0.19911504,0.27962962,0.2747784,0.27356625,0.18412699,0.18117978,0.17708333,0.22513089,0.24594992,0.23847087,0.28494623,0.35947713,0.23783784,0.25974026,0
0.013681592,0.00062189053,0.00062189053,41.21,0.1049023,29.05889,3.0,1.0,1.0,0.1661891,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.12189616,0.19197708,0.17777778,0.204947,0.231454,0.20790021,0.18681319,0.25487646,0.13111888,0.14971751,0.05,0.5,0.5,0.07878788,0.07114624,0.07741477,-0.050675035,-1.1480875,-0.007641636,-43.86781,0.05869074538350105,0.08062418550252914,554.86,703.23,148.37,1568.75,1647.65,78.900024,3001.47,3463.015,461.54492,8,8,8,8,2,7.0,0.54,61.0,0.53,0.36907482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.40549585,0.0,1.0,0.38098225,0.0,1.0,0.3845303,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.38025355,0.0,1.0,0.2001992,0.25454545,0.29327238,0.3026874,0.20146222,0.11506276,0.1554878,0.16706444,0.09242619,0.19633508,0.2140575,0.12190813,0.23739837,0.15357143,0.16306484,0.17228465,0.2267658,0.27972028,0.12941177,0
0.009328358,0.00062189053,0.00062189053,17.75,0.10558825,37.622,2.0,0.0,1.0,0.19295774,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.096666664,0.122395836,0.17275748,0.17432646,0.231454,0.14975846,0.18305084,0.25487646,0.21291865,0.26956522,0.33333334,0.5,0.5,0.11168831,0.1027668,0.11008523,-0.05365181,-1.0886601,-0.0089215115,-27.068466,0.12333333492279053,0.10923276841640472,440.17,588.54,148.36996,1454.06,1532.96,78.8999,2886.78,3348.325,461.54492,9,9,9,9,3,9.0,0.83,76.0,0.22,0.44519457,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.33197019,0.0,1.0,0.31978294,0.0,1.0,0.37728152,0.0,1.0,0.39000925,0.0,1.0,0.40549585,0.0,1.0,0.38853443,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.42645591,0.0,1.0,0.18390805,0.31367293,0.17906977,0.3026874,0.30132452,0.17515923,0.076719575,0.15635179,0.15768194,0.15503876,0.24915825,0.27901235,0.112299465,0.14360042,0.23684211,0.24260356,0.11214953,0.24630542,0.12903225,1
0.019900497,0.0012437811,0.00062189053,-39.9,3.1817162,8.415,3.0,1.0,1.0,0.1661891,0.26068377,0.15384616,0.18559837,0.17971246,0.16666667,0.12189616,0.2208589,0.17777778,0.17432646,0.19821163,0.20790021,0.18681319,0.25487646,0.13111888,0.13953489,0.28,0.0,0.5,0.012121212,0.011857707,0.012073863,-0.04432404,-1.2748806,-0.00026350468,-14.677811,0.004514672793447971,0.015604681335389614,799.56,947.93,148.37,1813.45,1892.35,78.900024,3246.17,3707.715,461.54517,1,1,1,1,5,6.0,0.73,16.0,0.83,0.41165766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.40664664,0.0,1.0,0.367695,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.4101613,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.3845303,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.357827,0.0,1.0,0.2001992,0.23316061,0.2929448,0.2892954,0.20146222,0.11479029,0.16666667,0.14790997,0.09242619,0.18412699,0.18117978,0.112769485,0.22513089,0.16969697,0.15246637,0.20087336,0.25,0.23783784,0.12631579,0
0.012437811,0.00062189053,0.00062189053,-47.39,0.09493194,87.2775,1.0,1.0,1.0,0.1661891,0.16354345,0.15384616,0.16587678,0.17971246,0.16666667,0.2556391,0.19197708,0.17777778,0.204947,0.231454,0.14975846,0.18305084,0.25487646,0.21291865,0.13953489,0.1764706,0.5,0.5,0.27792206,0.31620553,0.28480113,-0.071070135,-0.74091953,0.038283467,33.245926,0.3037593960762024,0.2873862087726593,230.94,82.57,-148.37,782.95,861.85,78.89996,2215.67,2677.215,461.54517,1,1,1,11,9,9.0,0.52,47.0,0.33,0.3393744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.367695,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.40549585,0.0,1.0,0.38853443,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.357827,0.0,1.0,0.34623978,0.23316061,0.29327238,0.3026874,0.30132452,0.19911504,0.26774195,0.26703498,0.27356625,0.17207335,0.16111112,0.17708333,0.23739837,0.23512252,0.23684211,0.28494623,0.38660577,0.27348065,0.20186335,0
0.014925373,0.00062189053,0.00062189053,-14.3,0.014758356,54.00551,3.0,1.0,1.0,0.1661891,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.2556391,0.19197708,0.17777778,0.204947,0.105,0.20790021,0.17107584,0.25487646,0.21291865,0.13953489,0.1904762,0.5,0.5,0.7497836,0.7905138,0.75710225,0.1406033,0.6472499,0.040730238,-11.264075,0.7654135227203369,0.745123565196991,2909.99,2761.62,-148.36987,1896.1,1817.2,-78.900024,463.38,1.835,-461.545,6,8,8,8,5,5.0,0.01,26.0,0.38,0.2985461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.32185417,0.0,1.0,0.38098225,0.0,1.0,0.3834981,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.357827,0.0,1.0,0.34623978,0.23316061,0.29327238,0.17790698,0.30132452,0.19911504,0.26774195,0.16923077,0.27356625,0.17207335,0.08607595,0.17708333,0.12485137,0.23512252,0.14270613,0.28494623,0.38660577,0.27348065,0.20186335,0
0.010572139,0.00062189053,0.00062189053,15.91,0.022928527,27.285454,2.0,1.0,1.0,0.1661891,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.12189616,0.19197708,0.17275748,0.17432646,0.19821163,0.20790021,0.18305084,0.25487646,0.13111888,0.16164383,0.23076923,0.5,0.5,0.3177489,0.35177866,0.32386363,-0.075047076,-0.66152227,0.034029752,-43.85781,0.2866817116737366,0.3289986848831177,384.17,235.8,-148.37001,629.72,708.62,78.900024,2062.44,2523.985,461.54517,4,3,3,7,2,7.0,0.55,0.0,0.56,0.41749176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.40222478,0.0,1.0,0.37728152,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.3644168,0.0,1.0,0.2001992,0.24370861,0.29327238,0.2892954,0.20146222,0.110403396,0.1554878,0.14790997,0.09242619,0.17256637,0.17503586,0.122262776,0.23512337,0.15357143,0.15246637,0.18,0.2267658,0.28291318,0.1124498,0
0.012437811,0.00062189053,0.00062189053,-30.67,0.015221089,96.42433,3.0,1.0,1.0,0.1661891,0.26068377,0.20538244,0.18559837,0.17971246,0.16666667,0.2556391,0.19197708,0.17777778,0.17206478,0.19821163,0.20790021,0.18305084,0.25487646,0.21291865,0.26956522,0.13333334,0.5,0.5,0.95497835,0.9644269,0.9566761,0.21156406,2.0639179,0.009448528,32.075924,0.9624060392379761,0.9531859755516052,5644.04,5495.67,-148.37012,4630.15,4551.25,-78.8999,3197.43,2735.885,-461.54492,6,6,6,6,9,8.0,0.35,60.0,0.43,0.3902316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38244045,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.40814385,0.0,1.0,0.42645591,0.0,1.0,0.34623978,0.31367293,0.29327238,0.2892954,0.30132452,0.31292516,0.26774195,0.2747784,0.27356625,0.27232796,0.27492446,0.27901235,0.23512337,0.23512252,0.23847087,0.40438873,0.38660577,0.3368146,0.35051546,0
0.014925373,0.00062189053,0.00062189053,28.25,0.024297988,25.381708,3.0,1.0,1.0,0.19295774,0.16354345,0.15384616,0.16587678,0.17971246,0.20032841,0.2556391,0.19197708,0.17777778,0.204947,0.19821163,0.14975846,0.18681319,0.093851134,0.13111888,0.13953489,0.25,0.5,0.5,0.27705628,0.31620553,0.2840909,-0.070896745,-0.74438083,0.039149255,-40.964077,0.3037593960762024,0.2880258858203888,224.26,75.89,-148.37,789.63,868.53,78.900024,2222.35,2683.895,461.54492,4,0,0,4,2,5.0,0.31,40.0,0.65,0.37097266,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.367695,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.39768133,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.38149846,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.3845303,0.0,1.0,0.27618864,0.0,1.0,0.34088996,0.0,1.0,0.357827,0.0,1.0,0.118320614,0.061728396,0.096345514,0.10309278,0.05894737,0.19911504,0.26774195,0.2747784,0.19551934,0.17207335,0.18117978,0.112769485,0.23512337,0.15357143,0.15246637,0.0942029,0.14552239,0.07189543,0.20186335,0
0.010572139,0.00062189053,0.00062189053,-44.83,0.033022977,57.731564,3.0,1.0,1.0,0.19295774,0.26068377,0.20538244,0.18559837,0.17971246,0.16666667,0.12189616,0.19197708,0.17777778,0.17206478,0.19821163,0.20790021,0.18305084,0.25487646,0.13111888,0.16164383,0.15384616,0.5,0.5,0.47878787,0.5059289,0.48366478,-0.09183572,-0.3263522,0.027141005,-10.36781,0.44469526410102844,0.47984394431114197,1031.02,882.65,-148.37,17.13,61.77,44.64,1415.59,1877.135,461.54504,3,1,1,7,6,1.0,0.04,47.0,0.41,0.38446745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38594827,0.0,1.0,0.40664664,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.3389475,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.40286845,0.0,1.0,0.38098225,0.0,1.0,0.38506925,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.3644168,0.0,1.0,0.2001992,0.24370861,0.29327238,0.2892954,0.20146222,0.110403396,0.1554878,0.14790997,0.09242619,0.17256637,0.17503586,0.122262776,0.23512337,0.15357143,0.15246637,0.18,0.2267658,0.28291318,0.1124498,0
0.010572139,0.00062189053,0.00062189053,-25.51,0.018724049,40.134365,2.0,0.0,1.0,0.19295774,0.16354345,0.20538244,0.18559837,0.17971246,0.16666667,0.096666664,0.19197708,0.17777778,0.17432646,0.19821163,0.14975846,0.18681319,0.25487646,0.13111888,0.16164383,0.2,0.5,0.5,0.55151516,0.5731225,0.55539775,-0.101178795,-0.13982594,0.02160734,-25.548466,0.6000000238418579,0.5448634624481201,1391.0,1242.63,-148.37,377.11,298.21,-78.899994,1055.61,1517.155,461.54504,5,4,4,6,4,1.0,0.35,7.0,0.39,0.31974918,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38594827,0.0,1.0,0.37960997,0.0,1.0,0.3991628,0.0,1.0,0.38195807,0.0,1.0,0.38446864,0.0,1.0,0.37135231,0.0,1.0,0.33197019,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.39000925,0.0,1.0,0.40286845,0.0,1.0,0.38853443,0.0,1.0,0.3845303,0.0,1.0,0.4392122,0.0,1.0,0.34088996,0.0,1.0,0.3644168,0.0,1.0,0.18390805,0.24370861,0.29327238,0.2892954,0.20146222,0.121710524,0.14754099,0.1426146,0.08076923,0.17256637,0.17503586,0.122262776,0.23512337,0.15357143,0.15246637,0.16949153,0.21726191,0.28291318,0.13194445,1
0.013059702,0.00062189053,0.00062189053,12.53,0.019145207,57.357925,4.0,1.0,1.0,0.19295774,0.26068377,0.15384616,0.16587678,0.17971246,0.15231788,0.2556391,0.19197708,0.17777778,0.17206478,0.105,0.14975846,0.18681319,0.093851134,0.21291865,0.26956522,0.11111111,0.5,0.5,0.6813853,0.7233202,0.68892044,0.12278795,0.29158148,0.041934907,-8.054075,0.6992481350898743,0.6893203854560852,2223.58,2075.21,-148.37012,1209.69,1130.79,-78.8999,223.03,684.575,461.545,5,2,2,4,5,8.0,0.22,39.0,0.97,0.28936493,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.38594827,0.0,1.0,0.40664664,0.0,1.0,0.367695,0.0,1.0,0.38946408,0.0,1.0,0.38446864,0.0,1.0,0.3836042,0.0,1.0,0.4289193,0.0,1.0,0.40222478,0.0,1.0,0.38529354,0.0,1.0,0.3782128,0.0,1.0,0.32185417,0.0,1.0,0.38853443,0.0,1.0,0.3845303,0.0,1.0,0.27618864,0.0,1.0,0.40814385,0.0,1.0,0.42645591,0.0,1.0,0.118320614,0.13725491,0.096345514,0.045845274,0.098648645,0.31292516,0.26774195,0.16923077,0.27356625,0.27232796,0.17349398,0.27901235,0.12485137,0.23512252,0.14270613,0.2,0.14552239,0.1849315,0.35051546,1
